seq_len,total,ratio
209,231,7.359
213,238,10.504
218,250,12.400
222,250,11.200
229,251,8.765
234,260,9.615
239,261,8.429
244,262,6.870
245,271,8.118
250,266,6.015
253,280,8.571
258,276,6.522
259,277,4.332
264,286,7.343
269,287,6.272
273,296,7.770
279,307,9.121
286,314,8.917
291,328,11.280
295,336,11.607
300,329,8.815
301,330,7.576
304,330,6.970
308,333,7.207
311,341,7.918
316,332,4.819
320,338,4.734
324,339,2.065
332,342,2.632
337,349,3.438
342,350,2.286
346,365,4.932
351,367,4.360
354,371,4.043
357,374,4.278
362,377,3.979
371,380,2.368
375,388,2.835
380,398,4.523
383,399,3.509
387,400,3.000
392,406,2.956
393,408,2.206
397,410,2.927
401,420,4.048
407,417,2.398
412,428,3.738
414,440,5.227
415,434,3.687
419,439,4.328
423,443,3.837
424,441,1.814
425,443,2.935
436,441,1.134
437,450,2.000
447,452,1.106
448,464,0.000
454,468,2.991
458,477,3.774
463,489,5.317
468,490,4.286
473,498,5.020
477,501,4.790
478,502,3.586
484,513,5.263
493,509,3.143
497,523,4.780
500,528,5.114
504,531,5.085
508,545,6.606
518,536,3.358
seq_len,total,ratio
11,11,0.000
14,25,40.000
15,29,37.931
20,36,44.444
22,46,45.652
25,46,39.130
30,37,18.919
34,42,14.286
36,49,22.449
41,47,10.638
46,59,22.034
51,62,17.742
58,69,15.942
59,80,21.250
65,82,20.732
66,91,23.077
71,90,21.111
74,105,27.619
76,105,24.762
81,101,19.802
84,115,26.087
89,111,18.919
96,116,17.241
100,128,21.875
102,135,22.963
103,135,20.000
109,130,16.154
114,141,19.149
118,143,16.783
122,151,18.543
129,151,14.570
132,158,15.190
136,167,18.563
139,169,16.568
142,169,15.385
145,168,12.500
150,182,17.582
154,183,15.847
157,192,17.188
163,194,15.979
167,204,17.647
172,205,16.098
177,206,14.078
182,214,14.953
183,215,12.093
185,230,18.261
186,214,10.280
188,216,11.574
192,226,15.044
195,226,13.274
199,226,10.177
202,232,11.638
207,232,10.776
211,236,8.898
214,243,11.523
218,246,10.976
222,239,5.021
224,251,9.960
225,245,6.531
226,247,6.883
227,247,6.478
228,245,5.714
229,252,7.540
232,249,6.024
233,252,5.952
236,255,6.667
240,253,4.743
243,265,7.925
245,270,8.148
250,275,9.091
253,283,9.894
257,285,9.474
261,284,7.746
266,291,8.247
269,295,8.475
274,286,4.196
275,292,4.795
279,296,5.743
285,299,4.682
292,304,3.947
296,318,5.975
298,316,5.063
300,322,5.901
305,320,4.688
309,323,4.334
313,336,6.845
318,339,5.900
323,345,6.377
327,352,7.102
334,352,5.114
346,358,3.352
349,367,4.632
353,372,4.839
354,374,3.743
361,375,3.733
365,391,6.394
370,395,6.329
376,400,6.000
378,412,7.524
383,412,7.039
388,412,5.340
391,428,8.411
398,424,6.132
400,425,5.412
405,439,7.745
406,440,6.818
409,439,6.378
414,444,6.757
418,454,7.709
421,458,7.642
422,456,6.360
426,456,6.360
428,451,3.769
429,456,5.263
436,450,3.111
441,466,5.365
447,474,5.696
452,481,6.029
458,488,6.148
460,491,5.703
464,493,5.882
469,501,6.387
471,508,6.890
479,502,4.582
482,507,4.339
486,516,5.620
488,511,3.914
493,516,4.457
497,523,4.971
503,524,4.008
508,532,4.511
514,540,4.815
seq_len,total,ratio
11,11,0.000
14,25,40.000
16,31,41.935
20,41,51.220
24,45,42.222
30,42,28.571
34,55,38.182
39,67,41.791
44,80,45.000
51,80,36.250
57,83,31.325
58,92,33.696
63,92,31.522
68,108,37.037
70,110,33.636
78,108,27.778
82,108,24.074
87,118,26.271
95,118,19.492
98,129,21.705
105,130,18.462
109,132,17.424
113,135,16.296
116,144,18.056
121,147,17.687
124,155,18.065
127,159,17.610
133,148,8.784
137,155,11.613
138,164,12.805
143,168,14.881
146,170,11.765
153,169,9.467
156,183,13.115
160,177,9.040
165,182,8.791
171,192,10.417
174,205,13.659
176,200,10.500
180,201,10.448
185,215,13.953
188,222,14.414
190,219,11.416
194,220,10.000
199,216,7.870
203,227,10.573
206,241,14.108
209,240,12.500
215,250,14.000
222,252,11.905
227,255,10.980
237,261,9.195
244,271,9.594
253,273,7.326
257,285,8.421
262,287,8.711
265,296,9.797
268,292,6.849
270,289,5.190
271,294,5.442
277,301,7.973
280,301,5.980
286,308,7.143
290,322,9.627
295,319,7.524
298,325,6.769
303,319,4.075
308,332,7.229
313,332,5.723
318,335,5.075
324,347,6.340
330,352,6.250
335,362,7.459
339,376,9.840
347,384,9.375
351,389,9.769
357,391,8.696
360,397,8.060
362,404,9.406
367,395,7.089
368,404,7.921
372,405,8.148
375,409,6.846
378,405,5.679
383,411,6.569
387,415,6.747
390,421,7.126
394,428,7.944
400,433,7.621
401,442,8.597
406,441,7.937
410,449,8.463
414,447,7.159
420,453,7.285
424,468,9.188
429,458,5.677
434,457,3.720
439,459,4.357
448,464,3.017
452,474,4.430
456,484,5.785
461,485,4.948
464,493,5.477
466,494,4.251
472,498,5.221
476,501,4.990
486,512,5.078
490,517,4.642
499,513,2.729
505,515,1.359
510,527,3.226
517,529,1.512
