seq_len,total,ratio
seq_len,total,ratio
11,11,0.000
15,24,37.500
19,40,50.000
35,36,2.778
37,47,12.766
42,50,16.000
43,57,15.789
44,57,17.544
48,59,15.254
51,67,20.896
56,70,20.000
60,83,27.711
65,89,26.966
71,94,23.404
78,98,20.408
84,93,9.677
87,106,16.981
90,110,15.455
94,106,8.491
97,114,13.158
99,115,10.435
100,113,7.080
102,113,6.195
106,123,9.756
108,126,10.317
112,124,9.677
116,129,10.078
122,136,10.294
127,145,12.414
136,148,8.108
141,162,12.346
144,162,10.494
148,171,12.865
151,170,10.000
154,177,11.864
157,183,13.661
162,189,14.286
166,190,12.632
167,199,14.573
171,201,14.925
176,212,16.981
180,222,18.018
184,225,18.222
187,198,5.051
191,206,6.796
195,210,6.667
197,222,9.910
200,217,6.452
202,223,7.623
206,220,5.909
212,229,7.424
221,235,5.957
228,245,6.939
236,259,8.880
241,261,7.663
245,271,9.594
252,276,8.696
259,286,9.441
260,287,7.317
266,294,9.184
269,297,8.754
273,295,7.458
278,312,10.897
279,313,9.904
283,318,10.377
288,312,6.731
289,313,5.751
294,313,5.751
299,326,8.282
303,326,7.055
306,326,2.761
310,336,7.738
319,337,5.341
325,347,6.052
328,356,7.303
331,356,6.461
335,361,7.202
342,369,7.317
348,373,6.702
353,374,4.813
356,380,6.053
358,378,4.497
360,385,5.714
363,382,4.188
368,379,2.639
370,386,3.109
372,389,2.828
379,386,1.813
381,397,3.275
387,394,1.777
392,402,2.239
396,410,3.415
400,426,6.103
404,429,5.828
408,433,5.774
412,438,5.708
419,434,3.456
427,445,3.596
431,445,1.348
438,455,3.736
443,456,2.632
451,467,3.426
453,468,2.564
456,473,3.171
459,482,4.357
460,482,3.527
464,488,4.508
471,489,3.681
474,498,4.618
476,503,4.771
477,504,4.563
482,510,5.294
489,505,3.168
492,518,4.633
496,512,3.125
500,522,3.831
505,521,2.303
513,525,2.286
seq_len,total,ratio
11,11,0.000
14,26,42.308
18,33,45.455
23,40,42.500
28,43,32.558
29,48,31.250
30,46,26.087
33,54,35.185
38,47,19.149
43,60,28.333
45,70,31.429
47,70,25.714
48,69,24.638
56,66,15.152
61,76,19.737
64,87,25.287
66,90,23.333
71,87,18.391
78,90,13.333
83,102,17.647
88,106,16.981
93,114,17.544
97,116,15.517
103,121,14.876
104,130,16.923
110,132,16.667
114,121,5.785
120,127,5.512
121,138,8.696
126,135,6.667
131,142,7.746
139,149,6.711
143,154,4.545
147,157,5.096
153,167,8.383
155,169,7.101
157,180,11.667
163,177,7.910
167,186,10.215
168,195,11.795
172,199,13.065
175,191,7.853
183,194,5.670
188,206,8.738
189,207,7.246
193,216,10.185
195,221,10.407
197,216,6.944
205,218,5.963
207,231,8.658
211,226,6.195
213,235,8.085
218,235,6.383
222,238,6.723
228,242,5.785
232,253,8.300
236,260,9.231
240,262,8.397
243,275,11.273
247,270,8.519
252,291,13.402
255,267,4.120
256,267,1.124
259,271,3.321
265,282,6.028
269,283,4.947
270,284,3.873
273,289,4.498
277,294,5.442
280,302,6.623
281,297,4.040
285,298,3.356
290,304,4.605
293,313,6.070
294,312,4.487
299,316,5.380
302,320,5.312
309,318,2.830
314,331,5.136
315,332,3.916
318,344,6.977
320,341,5.279
323,342,4.678
328,341,3.812
333,353,5.666
336,356,4.775
338,367,7.357
342,355,3.662
346,368,5.978
350,371,5.391
353,374,5.348
355,380,5.789
359,379,5.013
360,379,3.958
369,380,2.895
373,391,4.604
375,395,3.797
378,399,4.261
382,394,3.046
384,407,5.160
390,411,5.109
394,425,7.059
401,419,4.296
405,431,5.800
409,439,6.378
415,436,4.817
419,439,3.645
424,439,3.417
425,446,4.036
429,448,3.795
432,449,2.895
438,451,2.882
444,457,2.845
448,473,4.651
451,471,3.822
456,468,2.350
461,475,2.737
466,480,2.917
472,493,4.260
478,498,3.614
482,500,3.600
483,501,2.395
490,503,2.584
491,514,3.113
493,515,3.689
498,508,1.969
499,517,2.901
503,527,4.554
506,532,3.947
508,532,3.947
514,543,5.341
seq_len,total,ratio
11,11,0.000
15,23,34.783
19,37,45.946
24,39,33.333
29,42,30.952
35,58,39.655
36,59,33.898
38,53,22.642
43,52,17.308
49,69,28.986
54,62,12.903
56,71,16.901
62,73,15.068
64,82,19.512
70,83,15.663
75,90,16.667
81,106,23.585
84,95,10.526
89,103,13.592
93,115,19.130
100,120,16.667
105,130,19.231
108,120,5.833
110,130,13.077
114,129,11.628
117,137,13.139
125,140,10.714
127,149,12.752
128,141,7.092
133,155,13.548
139,157,11.465
143,162,11.728
146,171,13.450
147,176,14.205
149,175,12.571
153,172,10.465
159,178,10.674
164,183,9.836
166,187,9.626
167,192,10.938
172,199,13.568
176,199,11.055
183,207,10.628
188,211,10.900
196,219,10.502
201,223,9.417
202,226,8.850
204,235,11.489
207,235,11.064
209,234,9.402
211,227,6.167
212,224,3.571
213,227,4.405
216,234,6.838
219,229,3.930
222,238,6.303
227,247,8.097
230,250,6.400
231,248,5.242
232,256,7.812
237,248,4.435
242,263,7.605
245,266,7.519
250,273,8.425
254,275,7.273
257,282,8.156
264,277,4.693
268,287,6.620
273,303,9.901
274,304,8.553
275,304,8.224
276,312,9.936
277,312,9.615
278,312,9.295
283,315,10.159
288,327,11.927
293,328,10.671
298,336,11.310
306,337,9.199
314,338,7.101
324,339,4.425
331,340,2.647
337,346,2.601
353,354,0.282
358,369,2.981
363,378,3.968
371,379,2.111
379,384,1.302
396,396,0.000
413,413,0.000
430,430,0.000
447,447,0.000
464,464,0.000
481,481,0.000
498,498,0.000
515,515,0.000
seq_len,total,ratio
11,11,0.000
16,31,48.387
20,32,37.500
33,40,17.500
34,47,17.021
36,51,25.490
41,56,26.786
42,64,26.562
47,65,27.692
51,64,18.750
57,73,21.918
61,77,20.779
65,87,24.138
71,84,15.476
73,91,17.582
76,104,24.038
81,96,15.625
84,110,18.182
86,106,15.094
90,108,16.667
94,109,13.761
98,114,13.158
102,124,16.129
104,123,11.382
111,131,15.267
118,125,5.600
121,146,15.068
123,147,14.966
127,139,7.914
129,143,6.993
135,147,6.122
139,154,9.091
140,151,3.311
144,160,8.125
149,161,6.832
154,163,5.521
156,172,7.558
161,172,6.395
163,184,9.783
166,187,9.626
169,185,8.108
170,186,6.989
176,186,5.376
181,199,8.543
185,200,7.000
187,204,6.863
191,209,8.134
197,211,6.635
202,217,6.912
205,223,7.175
207,228,7.895
212,231,8.225
217,241,9.959
222,249,10.442
227,256,10.938
233,262,11.069
240,263,8.745
244,269,8.922
248,271,8.487
249,272,6.618
256,272,5.882
262,283,7.420
267,286,6.643
274,296,7.432
278,305,8.525
290,299,2.676
296,309,3.883
305,312,2.244
309,324,4.630
311,332,5.422
315,336,5.357
319,331,3.021
326,340,4.118
333,351,4.558
339,356,4.775
343,362,4.144
350,366,4.372
357,367,2.725
361,375,3.200
365,378,3.439
372,385,3.377
376,390,2.051
390,393,0.763
391,406,2.463
397,408,2.696
408,415,0.964
411,425,0.000
416,422,1.422
431,432,0.231
439,450,1.778
445,454,1.982
458,462,0.866
461,475,1.684
478,478,0.000
488,494,0.607
490,504,0.992
498,505,1.386
499,514,0.584
509,515,0.000
520,527,1.328
