seq_len,total,ratio
98,113,13.274
101,120,15.833
106,134,20.896
107,134,20.149
109,134,18.657
114,134,14.925
121,141,14.184
125,145,13.793
130,168,22.619
136,168,19.048
137,168,18.452
140,168,16.667
141,168,16.071
146,186,21.505
154,187,17.647
160,191,16.230
165,201,17.910
170,201,15.423
179,204,12.255
183,208,12.019
189,214,11.682
193,231,16.450
198,236,16.102
203,245,17.143
210,245,14.286
218,248,12.097
221,251,11.952
226,263,14.068
232,276,15.942
235,277,15.162
239,277,13.718
248,286,13.287
249,286,12.937
255,296,13.851
259,302,14.238
264,302,12.583
270,312,13.462
271,312,13.141
273,312,12.500
274,313,12.460
278,324,14.198
284,324,12.346
287,339,15.339
291,339,14.159
296,339,12.684
300,340,11.765
305,350,12.857
306,350,12.571
312,352,11.364
314,354,11.299
321,369,13.008
323,369,12.466
325,369,11.924
329,373,11.796
333,383,13.055
340,397,14.358
343,397,13.602
344,397,13.350
349,404,13.614
352,404,12.871
357,405,11.852
362,420,13.810
365,421,13.302
372,421,11.639
374,424,11.792
379,426,11.033
384,435,11.724
387,435,11.034
391,451,13.304
396,451,12.195
397,451,11.973
400,453,11.700
406,458,11.354
412,477,13.627
414,477,13.208
420,477,11.950
424,477,11.111
430,487,11.704
434,487,10.883
436,493,11.562
437,493,11.359
443,503,11.928
447,513,12.865
452,514,12.062
453,514,11.868
457,521,12.284
458,521,12.092
460,521,11.708
467,528,11.553
471,529,10.964
475,552,13.949
477,552,13.587
479,552,13.225
482,552,12.681
484,552,12.319
488,563,13.321
493,564,12.589
498,564,11.702
503,573,12.216
505,575,12.174
508,577,11.958
513,579,11.399
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,27,37.037
18,27,33.333
24,27,11.111
28,40,30.000
34,44,22.727
37,44,15.909
43,62,30.645
46,62,25.806
47,62,24.194
52,69,24.638
59,69,14.493
61,71,14.085
63,73,13.699
64,74,13.514
66,76,13.158
71,81,12.346
73,83,12.048
79,92,14.130
84,104,19.231
87,106,17.925
92,113,18.584
97,118,17.797
98,118,16.949
99,118,16.102
101,120,15.833
105,127,17.323
110,129,14.729
116,135,14.074
120,147,18.367
126,155,18.710
130,160,18.750
132,160,17.500
133,160,16.875
137,160,14.375
138,160,13.750
140,162,13.580
144,166,13.253
149,187,20.321
150,187,19.786
154,188,18.085
157,188,16.489
163,191,14.660
166,191,13.089
170,211,19.431
173,211,18.009
179,211,15.166
181,218,16.972
185,218,15.138
191,225,15.111
193,225,14.222
195,230,15.217
201,239,15.900
204,239,14.644
208,250,16.800
215,250,14.000
220,263,16.350
223,263,15.209
224,263,14.829
227,266,14.662
233,283,17.668
236,283,16.608
242,284,14.789
246,288,14.583
251,303,17.162
256,305,16.066
262,309,15.210
265,309,14.239
270,321,15.888
276,321,14.019
279,324,13.889
281,334,15.868
291,336,13.393
294,339,13.274
297,346,14.162
301,360,16.389
302,360,16.111
304,360,15.556
310,368,15.761
311,368,15.489
315,371,15.094
319,379,15.831
324,387,16.279
328,387,15.245
331,387,14.470
332,388,14.433
337,402,16.169
340,402,15.423
349,414,15.700
354,425,16.706
359,425,15.529
361,425,15.059
365,437,16.476
371,442,16.063
376,447,15.884
380,454,16.300
382,454,15.859
387,468,17.308
393,468,16.026
397,473,16.068
402,495,18.788
406,495,17.980
410,495,17.172
413,495,16.566
419,513,18.324
423,513,17.544
426,513,16.959
429,513,16.374
437,520,15.962
441,536,17.724
445,536,16.978
453,548,17.336
459,548,16.241
470,552,14.855
474,556,14.748
475,557,14.722
481,569,15.466
487,579,15.889
492,580,15.172
494,580,14.828
499,598,16.555
502,598,16.054
504,598,15.719
510,615,17.073
516,620,16.774
seq_len,total,ratio
