seq_len,total,ratio
362,381,3.675
368,381,3.412
372,390,4.359
373,389,3.085
375,392,3.316
377,396,4.040
380,395,3.291
383,404,4.455
392,400,2.000
398,409,2.689
403,421,4.276
406,426,4.225
410,431,4.640
414,435,4.598
416,436,3.899
417,434,2.765
422,440,3.864
426,440,2.273
427,444,2.477
434,442,1.810
437,458,4.148
442,451,1.996
448,460,2.609
453,472,4.025
456,477,3.354
461,481,3.742
463,484,3.926
467,482,1.867
473,487,2.464
479,498,3.815
483,499,3.206
489,502,2.590
492,515,3.883
495,514,3.307
498,523,4.398
503,521,3.455
509,523,1.530
512,531,2.260
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,29,41.379
21,40,45.000
35,37,5.405
39,52,25.000
46,59,22.034
48,72,26.389
55,67,17.910
59,81,27.160
65,91,28.571
69,97,28.866
74,106,30.189
76,116,31.897
81,122,33.607
85,129,34.109
88,134,31.343
92,145,35.862
97,139,30.216
102,144,28.472
108,142,23.944
114,153,25.490
119,169,29.586
124,169,26.627
125,170,24.118
130,172,24.419
135,183,26.230
139,198,29.798
143,206,30.583
146,212,29.717
147,207,27.536
149,210,28.095
151,206,24.272
153,206,23.786
160,206,22.330
167,206,18.932
174,209,16.746
178,212,16.038
184,215,14.419
189,220,13.182
191,227,14.537
194,230,15.217
198,226,12.389
200,238,14.706
204,241,15.353
208,253,16.996
214,242,11.570
219,246,9.756
224,252,11.111
226,268,14.179
232,257,9.728
239,266,8.647
241,264,7.576
243,263,6.464
248,265,6.415
251,269,5.948
256,274,6.569
257,275,5.455
263,276,4.710
264,284,5.634
271,292,6.849
279,294,4.762
283,303,6.271
288,302,3.974
290,313,6.390
292,312,5.449
296,304,2.632
300,319,5.643
302,327,6.422
306,320,4.062
307,321,3.427
315,323,2.477
319,341,6.158
326,340,3.235
328,348,4.885
336,350,3.714
342,358,4.469
345,369,5.691
350,373,5.630
355,376,5.585
359,382,4.712
363,382,4.188
368,388,5.155
370,395,4.557
375,394,4.822
379,403,5.955
381,404,4.950
