seq_len,total,ratio
449,503,10.736
450,504,10.714
452,508,11.024
455,517,11.992
456,518,11.969
461,523,11.855
468,539,13.173
473,553,14.467
478,560,14.643
486,572,15.035
488,488,0.000
495,504,1.786
498,507,1.775
506,519,2.505
514,533,3.565
seq_len,total,ratio
11,11,0.000
13,14,7.143
17,32,46.875
22,38,42.105
32,59,45.763
34,62,45.161
36,36,0.000
39,40,2.500
45,50,10.000
48,62,22.581
53,83,36.145
56,86,34.884
61,68,10.294
62,69,10.145
68,84,19.048
70,87,19.540
74,94,21.277
77,98,21.429
78,99,21.212
79,100,21.000
82,103,20.388
86,111,22.523
92,128,28.125
97,110,11.818
101,115,12.174
106,124,14.516
107,125,14.400
110,129,14.729
112,131,14.504
113,132,14.394
117,145,19.310
120,152,21.053
122,122,0.000
126,129,2.326
135,143,5.594
144,155,7.097
150,167,10.180
154,181,14.917
159,196,18.878
164,208,21.154
166,210,20.952
171,184,7.065
176,191,7.853
179,195,8.205
184,203,9.360
187,207,9.662
192,216,11.111
194,218,11.009
198,230,13.913
202,247,18.219
203,248,18.145
208,218,4.587
209,219,4.566
214,228,6.140
216,231,6.494
218,233,6.438
219,234,6.410
224,240,6.667
229,256,10.547
236,267,11.610
243,287,15.331
246,290,15.172
256,307,16.612
261,325,19.692
268,280,4.286
275,291,5.498
282,302,6.623
289,317,8.833
292,320,8.750
293,321,8.723
297,329,9.726
305,348,12.356
310,360,13.889
312,362,13.812
316,375,15.733
319,384,16.927
321,321,0.000
325,334,2.695
326,335,2.687
330,341,3.226
334,356,6.180
337,360,6.389
342,378,9.524
345,383,9.922
352,402,12.438
360,424,15.094
368,444,17.117
369,445,17.079
373,377,1.061
376,387,2.842
380,397,4.282
382,399,4.261
386,407,5.160
391,420,6.905
394,430,8.372
396,432,8.333
398,434,8.295
403,450,10.444
411,467,11.991
413,469,11.940
418,482,13.278
424,492,13.821
431,506,14.822
432,432,0.000
436,437,0.229
444,451,1.552
449,459,2.179
453,471,3.822
458,487,5.955
463,502,7.769
467,519,10.019
471,529,10.964
475,535,11.215
476,536,11.194
482,545,11.560
488,552,11.594
490,554,11.552
498,569,12.478
504,583,13.551
509,594,14.310
514,609,15.599
seq_len,total,ratio
11,11,0.000
13,14,7.143
15,16,6.250
18,20,10.000
25,40,37.500
28,44,36.364
34,57,40.351
35,35,0.000
36,36,0.000
40,51,21.569
46,63,26.984
52,82,36.585
55,88,37.500
60,67,10.448
65,79,17.722
67,81,17.284
70,84,16.667
72,86,16.279
73,87,16.092
79,101,21.782
84,124,32.258
86,126,31.746
87,87,0.000
90,90,0.000
95,105,9.524
97,107,9.346
101,122,17.213
105,135,22.222
108,142,23.944
114,160,28.750
116,116,0.000
117,117,0.000
123,137,10.219
128,154,16.883
129,155,16.774
133,162,17.901
136,170,20.000
142,182,21.978
143,183,21.858
148,158,6.329
153,170,10.000
159,188,15.426
164,207,20.773
169,229,26.201
172,173,0.578
176,177,0.565
181,191,5.236
191,202,5.446
194,205,5.366
196,207,5.314
201,223,9.865
206,238,13.445
209,241,13.278
211,244,13.525
216,230,6.087
221,243,9.053
226,257,12.062
235,275,14.545
240,285,15.789
246,256,3.906
251,261,3.831
255,278,8.273
258,281,8.185
262,293,10.580
264,296,10.811
269,302,10.927
277,323,14.241
282,328,14.024
287,347,17.291
291,367,20.708
296,301,1.661
301,306,1.634
303,310,2.258
309,316,2.215
313,320,2.188
317,331,4.230
322,346,6.936
323,347,6.916
325,351,7.407
332,369,10.027
339,377,10.080
344,382,9.948
346,385,10.130
351,403,12.903
355,413,14.044
359,419,14.320
365,430,15.116
372,445,16.404
377,389,3.085
381,396,3.788
386,412,6.311
391,429,8.858
397,446,10.987
402,457,12.035
407,464,12.284
409,466,12.232
413,415,0.482
415,417,0.480
421,432,2.546
426,444,4.054
432,454,4.846
437,472,7.415
439,475,7.579
443,493,10.142
444,494,10.121
452,511,11.546
457,526,13.118
461,530,13.019
463,464,0.216
467,472,1.059
472,484,2.479
477,497,4.024
483,511,5.479
488,529,7.750
491,533,7.880
493,536,8.022
494,537,8.007
499,556,10.252
503,562,10.498
508,583,12.864
513,598,14.214
seq_len,total,ratio
11,11,0.000
16,29,44.828
18,33,45.455
21,39,46.154
26,55,52.727
32,67,52.239
35,37,5.405
40,51,21.569
44,64,31.250
50,81,38.272
52,85,38.824
57,72,20.833
62,81,23.457
66,85,22.353
72,82,12.195
75,85,11.765
76,86,11.628
80,101,20.792
85,118,27.966
92,135,31.852
97,97,0.000
102,117,12.821
105,120,12.500
109,124,12.097
114,147,22.449
118,160,26.250
129,133,3.008
131,137,4.380
134,144,6.944
136,148,8.108
137,149,8.054
141,156,9.615
146,171,14.620
152,184,17.391
156,191,18.325
163,200,18.500
168,219,23.288
180,232,22.414
181,181,0.000
184,190,3.158
187,193,3.109
189,195,3.077
193,214,9.813
196,218,10.092
200,238,15.966
207,250,17.200
212,255,16.863
220,273,19.414
226,289,21.799
228,228,0.000
232,241,3.734
236,253,6.719
239,262,8.779
244,274,10.949
248,288,13.889
259,305,15.082
263,316,16.772
268,284,5.634
273,299,8.696
279,305,8.525
284,326,12.883
288,340,15.294
289,341,15.249
295,304,2.961
299,308,2.922
303,313,3.195
313,324,3.395
318,335,5.075
320,337,5.045
321,338,5.030
329,351,6.268
332,356,6.742
335,360,6.944
337,362,6.906
344,379,9.235
346,382,9.424
360,398,9.548
363,401,9.476
372,418,11.005
377,437,13.730
380,441,13.832
383,384,0.260
385,388,0.773
390,408,4.412
391,409,4.401
394,412,4.369
397,415,4.337
402,427,5.855
403,428,5.841
404,429,5.828
410,442,7.240
411,443,7.223
414,446,7.175
421,465,9.462
424,471,9.979
430,482,10.788
431,483,10.766
435,497,12.475
442,504,12.302
449,449,0.000
460,465,1.075
465,482,3.527
471,499,5.611
476,506,5.929
479,512,6.445
483,518,6.757
484,519,6.744
486,521,6.718
490,529,7.372
491,530,7.358
495,541,8.503
496,542,8.487
498,544,8.456
502,548,8.394
505,552,8.514
514,570,9.825
