seq_len,total,ratio
132,170,22.353
138,175,21.143
139,189,24.339
141,183,21.858
146,177,17.514
150,190,21.053
157,190,17.368
159,200,18.500
162,196,16.837
167,193,11.917
169,201,14.428
174,198,12.121
175,205,12.683
177,205,10.732
183,199,8.040
186,213,11.268
188,210,9.048
193,206,6.311
196,214,7.477
201,221,9.050
207,230,10.000
211,241,12.448
214,257,15.564
215,242,9.504
218,250,11.600
223,254,11.811
229,253,9.486
232,254,7.480
240,253,4.743
242,273,9.890
245,261,4.981
249,274,8.759
252,266,0.000
259,269,0.000
263,272,3.309
268,281,3.203
272,285,3.860
274,290,3.448
280,295,5.085
284,308,7.792
289,309,6.472
290,310,4.516
297,309,3.883
303,311,2.572
307,325,5.538
311,328,3.659
313,337,6.231
321,337,4.748
322,338,2.663
324,345,4.928
330,346,4.624
335,359,6.685
338,361,5.540
343,360,4.444
345,365,4.384
350,366,4.098
355,372,4.301
360,369,2.439
365,382,3.927
370,381,2.887
378,386,2.073
386,394,2.030
394,405,2.716
396,422,5.450
402,420,4.286
408,424,3.066
418,428,2.336
423,436,2.982
430,445,2.697
432,452,3.540
438,447,2.013
443,454,2.423
447,462,2.814
453,467,2.998
460,481,4.366
467,490,4.694
476,498,4.418
483,508,4.921
485,520,5.769
495,511,2.740
504,514,1.362
518,522,0.766
seq_len,total,ratio
11,11,0.000
13,24,37.500
17,27,37.037
19,38,42.105
24,33,27.273
35,39,7.692
39,47,17.021
40,54,20.370
44,62,27.419
49,62,20.968
54,69,21.739
57,83,28.916
61,80,23.750
65,85,20.000
71,85,16.471
74,93,19.355
76,97,17.526
81,99,16.162
85,98,13.265
89,110,18.182
93,115,19.130
99,115,13.913
100,116,10.345
102,128,17.188
106,124,12.903
116,128,9.375
118,138,11.594
122,136,9.559
126,144,11.806
129,143,7.692
131,156,12.821
137,153,10.458
140,163,13.497
144,173,16.185
145,166,10.241
151,167,9.581
155,173,8.671
163,175,6.857
168,189,11.111
173,190,8.947
174,191,5.236
176,191,6.806
180,198,9.091
183,202,8.911
189,214,11.682
194,222,11.712
198,227,12.775
203,229,11.354
204,237,12.658
208,240,13.333
210,245,11.837
212,251,13.944
213,241,10.373
218,251,13.147
222,265,15.849
227,265,14.340
230,277,16.245
237,269,11.896
241,270,10.741
245,278,11.871
249,294,14.626
253,280,9.643
258,285,9.474
261,292,9.589
265,301,11.628
268,309,12.621
275,297,7.071
280,305,7.541
283,307,7.166
289,311,7.074
294,325,8.923
298,322,7.453
303,335,9.552
309,335,7.761
310,335,5.672
316,335,5.373
323,345,6.377
324,354,7.345
329,346,3.468
330,352,5.114
333,354,4.802
338,360,6.111
344,365,5.753
346,370,4.595
347,374,5.882
351,378,6.878
355,378,6.085
357,381,5.512
359,379,3.958
363,392,7.143
369,390,5.385
376,393,4.326
377,398,4.020
378,399,4.511
381,407,5.651
382,401,3.990
384,404,4.455
385,406,4.187
389,412,5.340
394,417,5.516
399,419,4.773
401,425,4.941
406,420,3.333
407,426,3.521
410,431,3.480
412,428,2.804
414,427,2.108
418,435,3.908
419,436,3.211
421,442,3.846
427,445,4.045
432,455,4.835
434,461,5.206
438,452,2.876
442,463,4.536
446,465,4.086
450,478,5.858
453,479,5.219
458,483,4.762
463,489,5.317
467,490,3.878
474,493,3.854
478,503,4.771
483,506,4.545
484,514,5.253
487,521,6.142
489,511,3.131
498,508,1.969
504,516,2.326
506,527,3.416
510,524,2.672
514,538,4.461
seq_len,total,ratio
11,11,0.000
15,22,31.818
19,38,47.368
22,34,32.353
34,38,5.263
37,49,16.327
42,51,17.647
43,60,18.333
44,60,21.667
50,62,19.355
54,72,22.222
58,72,19.444
59,73,12.329
63,77,16.883
65,87,22.989
67,90,21.111
71,90,21.111
77,93,17.204
82,99,17.172
86,112,20.536
90,109,16.514
93,114,17.544
97,128,23.438
102,127,19.685
106,129,16.279
107,128,13.281
110,133,16.541
113,135,14.815
120,133,9.774
124,147,15.646
126,161,19.876
128,149,11.409
134,151,11.258
139,169,17.751
142,172,16.860
144,175,16.000
152,170,10.000
157,186,15.591
158,187,13.904
159,187,13.369
165,194,14.948
169,195,12.821
172,202,13.861
174,204,13.235
180,195,7.692
186,210,11.429
192,210,8.571
196,222,10.360
200,219,8.219
205,218,5.963
209,234,9.829
214,229,6.550
218,244,10.656
222,252,11.905
227,261,13.027
230,277,16.245
236,261,9.579
238,267,9.363
243,269,9.665
248,284,12.676
253,287,11.847
258,297,13.131
262,310,15.161
270,308,12.338
273,316,12.975
282,308,8.117
288,320,9.688
293,321,8.100
298,317,5.994
311,318,1.887
318,327,2.752
322,336,4.167
325,344,5.233
328,345,3.768
331,354,5.650
335,350,3.143
336,347,2.305
341,352,2.841
349,365,4.384
355,373,4.290
360,370,2.162
364,374,2.674
370,381,2.887
375,392,4.082
383,396,3.283
388,397,2.267
394,409,3.667
398,412,2.427
403,422,4.502
409,432,5.324
414,441,6.122
416,443,4.966
421,441,3.855
428,445,3.371
434,449,3.341
437,460,4.565
443,465,4.731
445,473,5.285
449,481,6.445
454,475,4.421
456,476,2.941
461,480,3.958
464,487,4.312
466,492,4.878
470,493,4.665
475,503,5.567
482,519,7.129
486,533,8.818
492,533,7.692
498,541,7.948
500,551,8.711
504,552,8.696
506,557,8.618
512,557,8.079
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,31,45.161
18,40,45.000
24,32,25.000
28,39,28.205
34,45,24.444
38,59,33.898
44,59,25.424
49,64,23.438
53,74,28.378
58,85,31.765
64,93,31.183
69,109,36.697
73,109,33.028
78,111,29.730
81,123,31.707
89,112,20.536
92,125,25.600
95,129,23.256
97,128,21.875
101,127,19.685
103,134,20.149
106,133,19.549
107,132,15.909
112,129,13.178
115,140,17.143
117,145,16.552
118,143,14.685
121,145,15.862
125,143,12.587
129,158,15.823
133,146,8.219
138,155,10.968
145,161,9.938
150,172,12.791
155,179,11.732
157,181,11.602
163,181,9.945
167,197,14.213
172,196,12.245
178,207,14.010
181,211,13.744
183,216,13.889
188,214,10.748
190,208,5.769
193,213,7.042
196,215,8.372
202,216,6.481
205,224,5.357
206,217,1.843
210,227,7.048
215,230,6.522
218,237,7.595
224,235,4.681
229,250,8.400
230,251,5.976
234,255,7.059
238,259,8.108
244,267,8.614
249,274,9.124
250,275,8.000
256,276,7.246
262,287,8.362
266,294,9.184
270,302,10.265
276,301,8.306
277,309,9.061
280,316,11.076
283,308,6.818
284,315,8.571
289,316,8.544
299,318,5.975
302,324,3.704
308,326,5.521
309,335,6.567
314,327,3.976
318,339,5.310
319,332,2.410
324,340,4.706
325,341,3.519
331,350,5.429
334,364,7.967
337,368,8.152
340,376,9.043
342,372,6.989
344,372,6.720
351,371,5.391
356,375,5.067
357,382,5.497
362,390,7.179
364,396,7.071
371,397,6.549
376,403,6.700
377,410,7.073
380,409,6.846
385,410,6.098
388,420,7.381
393,426,7.746
398,430,7.442
402,438,7.763
407,440,7.273
412,444,7.207
416,450,7.556
422,451,6.430
425,452,5.310
433,464,6.466
440,457,3.720
441,463,3.888
445,467,4.497
449,480,6.250
453,485,6.392
459,477,3.774
466,485,3.918
470,500,6.000
471,500,5.000
473,500,4.800
480,507,5.325
485,515,5.825
490,518,5.405
497,524,5.153
502,525,4.381
504,527,3.226
507,537,4.842
511,534,3.558
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,29,41.379
19,40,45.000
35,36,2.778
40,55,25.455
42,57,21.053
47,61,21.311
52,62,16.129
57,75,24.000
62,82,24.390
64,91,25.275
70,90,22.222
78,91,14.286
82,100,18.000
84,105,15.238
88,111,19.820
89,107,12.150
93,115,19.130
98,117,16.239
101,127,18.898
109,124,12.097
115,143,19.580
120,145,16.552
123,152,18.421
133,144,7.639
140,155,9.677
145,167,13.174
149,172,11.047
151,178,12.360
159,170,6.471
162,177,6.780
168,181,7.182
172,192,10.417
175,193,8.290
180,198,9.091
186,204,8.824
190,212,9.434
194,217,10.599
195,218,8.716
196,218,7.339
200,220,9.091
202,233,12.446
206,236,12.712
208,239,12.134
213,236,9.746
215,245,10.204
219,249,11.647
223,246,9.350
225,246,5.285
234,247,3.644
237,255,6.275
243,254,4.331
248,269,7.807
252,271,7.011
257,283,9.187
263,290,8.621
270,286,5.594
274,301,8.970
279,312,10.577
283,321,11.526
287,326,11.656
295,316,6.329
297,331,9.366
303,326,7.055
307,327,6.116
311,340,8.529
315,345,8.116
319,347,7.493
327,343,4.665
330,360,7.778
333,355,5.634
343,355,3.380
348,365,4.658
353,373,4.826
358,381,6.037
363,386,5.959
364,387,4.651
369,390,4.872
375,387,3.101
384,395,2.785
388,409,4.890
394,420,6.190
401,420,4.048
407,421,3.325
412,433,4.850
416,438,5.023
423,453,6.623
426,456,6.140
430,454,5.286
434,463,5.832
